59,1241	1	78,54,57,61,98,7,16,76,0,39,29,4,3,28,25,15,20,79,91,27,85,24,31,45,65,50,83,62,68,48,59,60,22,55,21,77,84,9,92,96,30,70,87,23,73,52,99,5,94,26,69,17,82,88,19,11,67,81,33,95,1,35,32,89,97,47,74,40,46,75,6,2,8,56,41,86,14,90,93,51,38,72,63,10,80,12,34,43,53,18,66,49,37,44,13,64,42,36,58,71
60,1286	1	78,54,57,61,98,7,16,76,0,39,29,4,3,28,25,15,20,79,91,27,85,24,31,45,65,50,83,62,68,48,59,60,22,55,21,77,84,9,92,96,30,70,87,23,72,52,99,5,94,26,69,17,82,88,19,11,67,81,33,95,1,35,32,89,97,47,74,40,46,75,6,2,8,56,41,86,14,90,93,51,38,73,63,10,80,12,34,43,53,18,66,49,37,44,13,64,42,36,58,71
60,1286	1	78,54,57,61,98,7,16,76,0,39,29,4,3,28,25,15,20,79,91,27,85,24,31,45,65,50,83,62,68,48,59,60,22,55,21,77,84,9,92,96,30,70,87,23,72,52,99,5,94,26,69,17,82,88,19,11,67,81,33,95,1,35,32,89,97,47,53,40,46,75,6,2,8,56,41,86,14,90,93,51,38,73,63,10,80,12,34,43,74,18,66,49,37,44,13,64,42,36,58,71
64,1330	1	78,54,57,61,98,7,16,76,0,39,29,4,3,28,25,15,82,79,91,27,85,24,31,45,65,50,83,62,68,48,59,60,22,55,21,77,84,9,92,96,30,70,87,23,72,52,99,5,94,26,69,17,20,88,19,11,67,81,33,95,1,35,32,89,97,47,53,40,46,75,6,2,8,56,41,86,14,90,93,51,38,73,63,10,80,12,34,43,74,18,66,49,37,44,13,64,42,36,58,71
62,1305	1	78,54,57,61,98,7,88,76,0,39,29,4,3,28,25,15,82,79,91,27,85,24,31,45,65,50,83,62,68,48,59,60,22,55,21,77,84,9,92,96,30,70,87,23,72,52,99,5,94,26,69,17,20,16,19,11,67,81,33,95,1,35,32,89,97,47,53,40,46,75,6,2,8,56,41,86,14,90,93,51,38,73,63,10,80,12,34,43,74,18,66,49,37,44,13,64,42,36,58,71
63,1385	1	78,54,57,61,98,7,16,76,0,39,29,4,46,28,25,15,82,79,91,27,85,24,31,45,65,50,83,62,68,48,59,60,22,55,21,77,84,9,92,96,30,70,87,23,72,52,99,5,94,26,69,17,20,88,19,11,67,81,33,95,1,35,32,89,97,47,53,40,3,75,6,2,8,56,41,86,14,90,93,51,38,73,63,10,80,12,34,43,74,18,66,49,37,44,13,64,42,36,58,71
64,1364	1	78,54,57,61,98,7,16,76,0,39,29,4,3,28,25,15,82,79,91,27,85,24,31,45,65,56,83,62,68,48,59,60,22,55,21,77,84,9,92,96,30,70,87,23,72,52,99,5,94,26,69,17,20,88,19,11,67,81,33,95,1,35,32,89,97,47,53,40,46,75,6,2,8,50,41,86,14,90,93,51,38,73,63,10,80,12,34,43,74,18,66,49,37,44,13,64,42,36,58,71
63,1338	1	78,54,57,61,98,7,16,76,0,39,29,4,3,28,25,15,82,79,91,27,85,24,31,45,65,9,83,62,68,48,59,60,22,55,21,77,84,50,92,96,30,70,87,23,72,52,99,5,94,26,69,17,20,88,19,11,67,81,33,95,1,35,32,89,97,47,53,40,46,75,6,2,8,56,41,86,14,90,93,51,38,73,63,10,80,12,34,43,74,18,66,49,37,44,13,64,42,36,58,71
66,1394	1	78,54,57,68,98,7,16,76,0,39,29,4,3,28,25,15,82,79,91,27,85,24,31,45,65,50,83,62,61,48,59,60,22,55,21,77,84,9,92,96,30,70,87,23,72,52,99,5,94,26,69,17,20,88,19,11,67,81,33,95,1,35,32,89,97,47,53,40,46,75,6,2,8,56,41,86,14,90,93,51,38,73,63,10,80,12,34,43,74,18,66,49,37,44,13,64,42,36,58,71
66,1394	1	78,54,57,68,98,7,16,76,0,39,29,4,3,28,25,15,82,79,91,27,85,24,31,45,65,50,83,62,61,48,59,60,22,55,21,77,84,9,92,96,30,70,87,23,72,52,99,5,94,26,69,17,20,88,19,11,67,81,33,95,1,35,32,89,97,47,53,40,46,75,6,2,8,56,41,86,14,90,93,51,38,73,63,10,80,12,34,43,74,18,66,58,37,44,13,64,42,36,49,71
